sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop,pricing_variant,pricing_search_query,tcgplayer_market_price,tcg_reference_note,ebay_sold_low,ebay_sold_mid,ebay_sold_high,chosen_price,pricing_notes,listing_title,listing_description,comp_titles,comp_prices
B02-C180,cards/binder_2/card_180_front.jpg,cards/binder_2/card_180_back.jpg,55/62,Slowpoke,Fossil,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,single_or_1st_ed_group,NO,vision_full_card_api_validated,0.5876,B01-C110,output/first_edition_review_crops_clean/B02-C180__Fossil__55_62__Slowpoke.jpg,1st Edition,Pokemon Slowpoke 55/62 Fossil 1st Edition MP,,,0.73,1.46,2.49,1.49,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Slowpoke 55/62 Fossil 1st Edition LP/MP,"Slowpoke 55/62 from Fossil.
Variant: 1st Edition.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",Pokemon TCG - Vintage WOTC - Fossil 1st Edition - Pick Your Card Singles: NM-MP || Fossil - Slowpoke 55/62 Pokemon Vintage WOTC English MP || Pokemon - Slowpoke 1st Edition Fossil 55/62 WOTC || Pokemon TCG Slowpoke Fossil Common 55/62 Unlimited || Pokémon TCG Slowpoke 55/62 Fossil 1st Edition Basic 50 HP Common Regular English || SLOWPOKE - 55/62 - Fossil - Pokemon Card -BC || Slowpoke 55/62 Common Fossil Pokemon Unlimited NM/M || Slowpoke 55/62 Fossil Regular MP || 1999 POKEMON FOSSIL 1ST EDITION SLOWPOKE #55/62 || 1999 POKEMON FOSSIL 1ST EDITION SLOWPOKE #55/62,0.73 | 0.99 | 0.99 | 1.00 | 1.00 | 1.00 | 1.95 | 1.99 | 2.49 | 2.49
B02-C181,cards/binder_2/card_181_front.jpg,cards/binder_2/card_181_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1145,B01-C110,output/first_edition_review_crops_clean/B02-C181__Team Rocket__69_82__Voltorb.jpg,Unlimited,Pokemon Voltorb 69/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Voltorb 69/82 Team Rocket LP/MP,"Voltorb 69/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C182,cards/binder_2/card_182_front.jpg,cards/binder_2/card_182_back.jpg,47/102,Diglett,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.1224,B01-C032,output/first_edition_review_crops_clean/B02-C182__Base__47_102__Diglett.jpg,Unlimited,Pokemon Diglett 47/102 Base Unlimited MP,1.06,TCGPLAYER_MARKET,,,,0.74,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Diglett 47/102 Base LP/MP,"Diglett 47/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C183,cards/binder_2/card_183_front.jpg,cards/binder_2/card_183_back.jpg,50/62,Kabuto,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2267,B01-C032,output/first_edition_review_crops_clean/B02-C183__Fossil__50_62__Kabuto.jpg,Unlimited,Pokemon Kabuto 50/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Kabuto 50/62 Fossil LP/MP,"Kabuto 50/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C184,cards/binder_2/card_184_front.jpg,cards/binder_2/card_184_back.jpg,49/132,Koga's Pidgey,Gym Challenge,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,,,,Unlimited,Pokemon Koga's Pidgey 49/132 Gym Challenge Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Koga's Pidgey 49/132 Gym Challenge LP/MP,"Koga's Pidgey 49/132 from Gym Challenge.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C185,cards/binder_2/card_185_front.jpg,cards/binder_2/card_185_back.jpg,46/82,Dark Wartortle,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_by_card_number_api,0.1658,B01-C032,output/first_edition_review_crops_clean/B02-C185__Team Rocket__46_82__Dark Wartortle.jpg,Unlimited,Pokemon Dark Wartortle 46/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Dark Wartortle 46/82 Team Rocket LP/MP,"Dark Wartortle 46/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C186,cards/binder_2/card_186_front.jpg,cards/binder_2/card_186_back.jpg,64/130,Weepinbell,Base Set 2,Uncommon,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Weepinbell 64/130 Base Set 2 Unlimited MP,1.09,TCGPLAYER_MARKET,,,,0.76,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Weepinbell 64/130 Base Set 2 LP/MP,"Weepinbell 64/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C187,cards/binder_2/card_187_front.jpg,cards/binder_2/card_187_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1332,B01-C057,output/first_edition_review_crops_clean/B02-C187__Jungle__45_64__Rhydon.jpg,Unlimited,Pokemon Rhydon 45/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rhydon 45/64 Jungle LP/MP,"Rhydon 45/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C188,cards/binder_2/card_188_front.jpg,cards/binder_2/card_188_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1596,B01-C032,output/first_edition_review_crops_clean/B02-C188__Jungle__45_64__Rhydon.jpg,Unlimited,Pokemon Rhydon 45/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rhydon 45/64 Jungle LP/MP,"Rhydon 45/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C189,cards/binder_2/card_189_front.jpg,cards/binder_2/card_189_back.jpg,41/82,Dark Muk,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1790,B01-C032,output/first_edition_review_crops_clean/B02-C189__Team Rocket__41_82__Dark Muk.jpg,Unlimited,Pokemon Dark Muk 41/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Dark Muk 41/82 Team Rocket LP/MP,"Dark Muk 41/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C190,cards/binder_2/card_190_front.jpg,cards/binder_2/card_190_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3010,B01-C110,output/first_edition_review_crops_clean/B02-C190__Fossil__48_62__Grimer.jpg,Unlimited,Pokemon Grimer 48/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Grimer 48/62 Fossil LP/MP,"Grimer 48/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C191,cards/binder_2/card_191_front.jpg,cards/binder_2/card_191_back.jpg,49/64,Bellsprout,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2719,B01-C057,output/first_edition_review_crops_clean/B02-C191__Jungle__49_64__Bellsprout.jpg,Unlimited,Pokemon Bellsprout 49/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Bellsprout 49/64 Jungle LP/MP,"Bellsprout 49/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C192,cards/binder_2/card_192_front.jpg,cards/binder_2/card_192_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1208,B01-C110,output/first_edition_review_crops_clean/B02-C192__Team Rocket__69_82__Voltorb.jpg,Unlimited,Pokemon Voltorb 69/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Voltorb 69/82 Team Rocket LP/MP,"Voltorb 69/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C193,cards/binder_2/card_193_front.jpg,cards/binder_2/card_193_back.jpg,56/82,Ekans,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.4091,B01-C032,output/first_edition_review_crops_clean/B02-C193__Team Rocket__56_82__Ekans.jpg,Unlimited,Pokemon Ekans 56/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Ekans 56/82 Team Rocket LP/MP,"Ekans 56/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C194,cards/binder_2/card_194_front.jpg,cards/binder_2/card_194_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1814,B01-C110,output/first_edition_review_crops_clean/B02-C194__Jungle__45_64__Rhydon.jpg,Unlimited,Pokemon Rhydon 45/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rhydon 45/64 Jungle LP/MP,"Rhydon 45/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C195,cards/binder_2/card_195_front.jpg,cards/binder_2/card_195_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2007,B01-C032,output/first_edition_review_crops_clean/B02-C195__Fossil__52_62__Omanyte.jpg,Unlimited,Pokemon Omanyte 52/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Omanyte 52/62 Fossil LP/MP,"Omanyte 52/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C196,cards/binder_2/card_196_front.jpg,cards/binder_2/card_196_back.jpg,41/102,Seel,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2488,B01-C057,output/first_edition_review_crops_clean/B02-C196__Base__41_102__Seel.jpg,Unlimited,Pokemon Seel 41/102 Base Unlimited MP,1.20,TCGPLAYER_MARKET,,,,0.84,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Seel 41/102 Base LP/MP,"Seel 41/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C197,cards/binder_2/card_197_front.jpg,cards/binder_2/card_197_back.jpg,40/82,Dark Machoke,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_by_card_number_api,0.0777,B01-C032,output/first_edition_review_crops_clean/B02-C197__Team Rocket__40_82__Dark Machoke.jpg,Unlimited,Pokemon Dark Machoke 40/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Dark Machoke 40/82 Team Rocket LP/MP,"Dark Machoke 40/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C198,cards/binder_2/card_198_front.jpg,cards/binder_2/card_198_back.jpg,38/62,Kingler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1790,B01-C032,output/first_edition_review_crops_clean/B02-C198__Fossil__38_62__Kingler.jpg,Unlimited,Pokemon Kingler 38/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Kingler 38/62 Fossil LP/MP,"Kingler 38/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C199,cards/binder_2/card_199_front.jpg,cards/binder_2/card_199_back.jpg,43/64,Primeape,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2635,B01-C032,output/first_edition_review_crops_clean/B02-C199__Jungle__43_64__Primeape.jpg,Unlimited,Pokemon Primeape 43/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Primeape 43/64 Jungle LP/MP,"Primeape 43/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C200,cards/binder_2/card_200_front.jpg,cards/binder_2/card_200_back.jpg,59/102,Poliwag,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2391,B01-C110,output/first_edition_review_crops_clean/B02-C200__Base__59_102__Poliwag.jpg,Unlimited,Pokemon Poliwag 59/102 Base Unlimited MP,0.65,TCGPLAYER_MARKET,,,,0.45,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwag 59/102 Base LP/MP,"Poliwag 59/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C201,cards/binder_2/card_201_front.jpg,cards/binder_2/card_201_back.jpg,52/64,Exeggcute,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2142,B01-C032,output/first_edition_review_crops_clean/B02-C201__Jungle__52_64__Exeggcute.jpg,Unlimited,Pokemon Exeggcute 52/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Exeggcute 52/64 Jungle LP/MP,"Exeggcute 52/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C202,cards/binder_2/card_202_front.jpg,cards/binder_2/card_202_back.jpg,61/102,Rattata,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.0002,B01-C057,output/first_edition_review_crops_clean/B02-C202__Base__61_102__Rattata.jpg,Unlimited,Pokemon Rattata 61/102 Base Unlimited MP,,,,,,,TCG_API_ERROR: 429 Client Error: Too Many Requests for url: https://api.pokemontcg.io/v2/cards?q=name%3A%22Rattata%22+set.id%3Abase1+number%3A61&pageSize=5,Pokemon Rattata 61/102 Base LP/MP,"Rattata 61/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C203,cards/binder_2/card_203_front.jpg,cards/binder_2/card_203_back.jpg,86/130,Pidgey,Base Set 2,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Pidgey 86/130 Base Set 2 Unlimited MP,0.77,TCGPLAYER_MARKET,,,,0.54,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Pidgey 86/130 Base Set 2 LP/MP,"Pidgey 86/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C204,cards/binder_2/card_204_front.jpg,cards/binder_2/card_204_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2631,B01-C110,output/first_edition_review_crops_clean/B02-C204__Fossil__57_62__Zubat.jpg,Unlimited,Pokemon Zubat 57/62 Fossil Unlimited MP,,,,,,,TCG_API_ERROR: 429 Client Error: Too Many Requests for url: https://api.pokemontcg.io/v2/cards?q=name%3A%22Zubat%22+set.id%3Abase3+number%3A57&pageSize=5,Pokemon Zubat 57/62 Fossil LP/MP,"Zubat 57/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C205,cards/binder_2/card_205_front.jpg,cards/binder_2/card_205_back.jpg,60/64,Pikachu,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1141,B01-C032,output/first_edition_review_crops_clean/B02-C205__Jungle__60_64__Pikachu.jpg,Unlimited,Pokemon Pikachu 60/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Pikachu 60/64 Jungle LP/MP,"Pikachu 60/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C206,cards/binder_2/card_206_front.jpg,cards/binder_2/card_206_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,0.2245,B01-C032,output/first_edition_review_crops_clean/B02-C206__Fossil__57_62__Zubat.jpg,Unlimited,Pokemon Zubat 57/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Zubat 57/62 Fossil LP/MP,"Zubat 57/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C207,cards/binder_2/card_207_front.jpg,cards/binder_2/card_207_back.jpg,58/102,Pikachu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,single,NO,vision_full_card_api_validated,-0.0366,B01-C110,output/first_edition_review_crops_clean/B02-C207__Base__58_102__Pikachu.jpg,Unlimited,Pokemon Pikachu 58/102 Base Unlimited MP,10.39,TCGPLAYER_MARKET,,,,7.27,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Pikachu 58/102 Base LP/MP,"Pikachu 58/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C208,cards/binder_2/card_208_front.jpg,cards/binder_2/card_208_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2588,B01-C057,output/first_edition_review_crops_clean/B02-C208__Fossil__49_62__Horsea.jpg,Unlimited,Pokemon Horsea 49/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Horsea 49/62 Fossil LP/MP,"Horsea 49/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C209,cards/binder_2/card_209_front.jpg,cards/binder_2/card_209_back.jpg,31/62,Arbok,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3220,B01-C057,output/first_edition_review_crops_clean/B02-C209__Fossil__31_62__Arbok.jpg,Unlimited,Pokemon Arbok 31/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Arbok 31/62 Fossil LP/MP,"Arbok 31/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C210,cards/binder_2/card_210_front.jpg,cards/binder_2/card_210_back.jpg,37/62,Graveler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,0.2459,B01-C032,output/first_edition_review_crops_clean/B02-C210__Fossil__37_62__Graveler.jpg,Unlimited,Pokemon Graveler 37/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Graveler 37/62 Fossil LP/MP,"Graveler 37/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C211,cards/binder_2/card_211_front.jpg,cards/binder_2/card_211_back.jpg,49/64,Bellsprout,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.4371,B01-C032,output/first_edition_review_crops_clean/B02-C211__Jungle__49_64__Bellsprout.jpg,Unlimited,Pokemon Bellsprout 49/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Bellsprout 49/64 Jungle LP/MP,"Bellsprout 49/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
